horse_name,evaluation,venue,race_name,horse_heads,horse_number,popularity,jockey,jockey_winning_percentage,distance,horse_weight,horse_weight_diff,winning_percentage,order
サヴィ,1.75,3東京6,ユニコーンS(G3),16,5,6,藤岡佑介,28.515929,1600,462,0,66.666667,0
サウンズオブアース,3.76,5中山8,有馬記念(G1),16,16,14,Ｃ．デム,45.874587,2500,512,+10,45.833333,0
サウンズオブアース,3.76,5東京8,ジャパンC(G1),17,5,11,田辺裕信,34.758364,2400,502,+2,45.833333,0
サウンズオブアース,3.76,4京都3,京都大賞典(G2),15,2,2,横山典弘,33.800127,2400,500,-12,45.833333,0
サウンズオブアース,3.76,2札幌2,札幌記念(G2),13,7,4,横山典弘,33.800127,2000,512,0,45.833333,0
サウンズオブアース,3.76,5中山9,有馬記念(G1),16,6,4,Ｍ．デム,49.641577,2500,506,+4,45.833333,0
サウンズオブアース,3.76,5東京8,ジャパンC(G1),17,12,5,Ｍ．デム,49.641577,2400,502,-8,45.833333,1
サウンズオブアース,3.76,4京都3,京都大賞典(G2),10,8,3,Ｍ．デム,49.641577,2400,510,+8,45.833333,0
サウンズオブアース,3.76,3京都4,天皇賞(春)(G1),18,15,5,藤岡佑介,28.515929,3200,502,-4,45.833333,0
サウンズオブアース,3.76,3中山1,日経賞(G2),9,4,1,福永祐一,42.548190,2500,506,+4,45.833333,1
サウンズオブアース,3.76,5中山8,有馬記念(G1),16,9,5,Ｍ．デム,49.641577,2500,502,0,45.833333,1
サウンズオブアース,3.76,5東京9,ジャパンC(G1),18,10,5,Ｍ．デム,49.641577,2400,502,-2,45.833333,0
サウンズオブアース,3.76,4京都3,京都大賞典(G2),10,10,2,浜中俊,38.606307,2400,504,+8,45.833333,1
サウンズオブアース,3.76,3京都4,天皇賞(春)(G1),17,15,4,内田博幸,31.973268,3200,496,-4,45.833333,0
サウンズオブアース,3.76,3中山1,日経賞(G2),12,10,1,Ｍ．デム,49.641577,2500,500,+4,45.833333,0
サウンズオブアース,3.76,4京都7,菊花賞(G1),18,4,4,蛯名正義,31.335283,3000,496,+8,45.833333,1
サウンズオブアース,3.76,4阪神6,神戸新聞杯(G2),16,11,8,藤岡佑介,28.515929,2400,488,-6,45.833333,1
サウンズオブアース,3.76,2東京12,東京優駿(G1),17,1,11,浜中俊,38.606307,2400,494,-4,45.833333,0
サウンズオブアース,3.76,3京都5,京都新聞杯(G2),18,11,8,浜中俊,38.606307,2200,498,0,45.833333,1
サウンドスカイ,2.50,川崎,全日本2歳優駿[指定(G1),11,6,1,戸崎圭太,44.275057,1600,496,+6,26.666667,1
サウンドスカイ,2.50,園田,兵庫ジュニアグランプ(G2),12,4,1,戸崎圭太,44.275057,1400,490,-6,26.666667,1
サウンドテーブル,1.75,2中山7,フジTVスプリングS(G2),11,2,11,水口優也,15.313225,1800,486,+2,11.764706,0
サウンドトゥルー,3.83,1東京8,フェブラリーS(G1),16,5,11,ミナリク,20.454545,1600,478,-3,70.833333,0
サウンドトゥルー,3.83,川崎,川崎記念【指定交流】(G1),10,4,2,大野拓弥,24.953875,2100,481,+2,70.833333,0
サウンドトゥルー,3.83,大井,東京大賞典競走(G1),16,3,2,大野拓弥,24.953875,2000,479,+1,70.833333,1
サウンドトゥルー,3.83,4中京2,チャンピオンズC(G1),15,14,2,大野拓弥,24.953875,1800,478,+1,70.833333,0
サウンドトゥルー,3.83,大井,JBCクラシック競走(G1),13,8,4,大野拓弥,24.953875,2000,477,+2,70.833333,1
サウンドトゥルー,3.83,船橋,日本テレビ盃(G2),11,2,3,大野拓弥,24.953875,1800,475,+2,70.833333,1
サウンドトゥルー,3.83,大井,帝王賞競走(G1),16,15,3,大野拓弥,24.953875,2000,473,-1,70.833333,0
サウンドトゥルー,3.83,1東京8,フェブラリーS(G1),16,1,7,柴田善臣,25.533290,1600,474,-1,70.833333,0
サウンドトゥルー,3.83,川崎,川崎記念【指定交流】(G1),12,12,1,大野拓弥,24.953875,2100,475,0,70.833333,1
サウンドトゥルー,3.83,大井,東京大賞典競走(G1),14,14,2,大野拓弥,24.953875,2000,475,+1,70.833333,1
サウンドトゥルー,3.83,4中京2,チャンピオンズC(G1),15,8,6,大野拓弥,24.953875,1800,474,0,70.833333,1
サウンドトゥルー,3.83,川崎,JBCクラシック(G1),14,6,5,大野拓弥,24.953875,2100,474,-3,70.833333,1
サウンドトゥルー,3.83,船橋,日本テレビ盃(G2),13,9,2,大野拓弥,24.953875,1800,477,+2,70.833333,1
サウンドトゥルー,3.83,大井,帝王賞競走(G1),12,7,2,大野拓弥,24.953875,2000,475,+14,70.833333,1
サウンドトゥルー,3.83,船橋,かしわ記念(G1),12,3,4,大野拓弥,24.953875,1600,461,-11,70.833333,0
サウンドトゥルー,3.83,川崎,川崎記念[指定交流](G1),13,1,2,大野拓弥,24.953875,2100,472,-1,70.833333,1
サウンドトゥルー,3.83,大井,東京大賞典競走(G1),14,5,3,大野拓弥,24.953875,2000,473,+1,70.833333,1
サウンドトゥルー,3.83,4中京2,チャンピオンズC(G1),16,2,5,大野拓弥,24.953875,1800,472,-2,70.833333,1
サウンドトゥルー,3.83,大井,JBCクラシック競走(G1),16,5,4,大野拓弥,24.953875,2000,474,+3,70.833333,1
サウンドトゥルー,3.83,船橋,日本テレビ盃(G2),12,7,3,大野拓弥,24.953875,1800,471,-5,70.833333,1
サウンドトゥルー,3.83,3京都9,平安S(G3),16,5,12,大野拓弥,24.953875,1900,476,0,70.833333,0
サウンドトゥルー,3.83,3東京6,ユニコーンS(G3),15,4,8,大野拓弥,24.953875,1600,472,0,70.833333,1
ザクイーン,3.00,2東京2,サンスポ賞フローラS(G2),18,2,5,池添謙一,29.917250,2000,478,0,18.181818,0
サクステッド,3.79,1中山5,京成杯(G3),15,9,7,吉田隼人,26.300743,2000,482,+6,33.333333,0
サクセスエナジー,0.00,1阪神8,阪神大賞典(G2),9,9,9,四位洋文,31.044214,3000,480,0,38.888889,0
サクセスエナジー,0.00,5京都2,菊花賞(G1),15,3,7,藤田伸二,25.720621,3000,474,-2,38.888889,0
サクセスエナジー,0.00,1京都6,日刊スポシンザン記念(G3),12,8,11,藤田伸二,25.720621,1600,454,-2,38.888889,0
サクセスコード,2.75,名古屋,名古屋大賞典(G3),12,5,11,永森大智,59.084507,1900,523,-1,50.000000,0
サクセスストーリー,0.00,門別,北海道2歳優駿〔Jp(G3),12,9,11,桑村真明,48.020766,1800,452,+2,35.294118,0
サクセスムーン,0.00,4東京1,サウジアラビアRC(G3),9,5,7,木幡初広,20.593368,1600,436,+2,28.571429,0
サクセスライン,1.75,1東京5,デイリー杯クイーンC(G3),16,5,16,菅原隆一,7.482993,1600,480,-12,37.500000,0
サクラアンプルール,2.67,2中山2,中山記念(G2),10,2,4,蛯名正義,31.335283,1800,490,-4,43.478261,0
サクラアンプルール,2.67,5中山8,有馬記念(G1),16,9,13,蛯名正義,31.335283,2500,494,+12,43.478261,0
サクラアンプルール,2.67,4東京9,天皇賞(秋)(G1),18,1,12,蛯名正義,31.335283,2000,482,+6,43.478261,0
サクラアンプルール,2.67,2札幌2,札幌記念(G2),13,1,6,蛯名正義,31.335283,2000,476,+2,43.478261,1
サクラアンプルール,2.67,2函館4,函館記念(G3),16,16,8,蛯名正義,31.335283,2000,474,-4,43.478261,0
サクラアンプルール,2.67,2阪神4,大阪杯(G1),14,6,9,横山典弘,33.800127,2000,478,-6,43.478261,0
サクラアンプルール,2.67,2中山2,中山記念(G2),11,5,8,横山典弘,33.800127,1800,484,+4,43.478261,1
サクラインザスカイ,0.00,門別,北海道スプリントカッ(G3),13,12,8,宮崎光行,46.558704,1200,472,+2,51.162791,0
サクラエール,3.17,5京都2,みやこS(G3),16,15,14,池添謙一,29.917250,1800,494,+16,27.586207,0
サクラエール,3.17,1東京2,根岸S(G3),16,14,4,池添謙一,29.917250,1400,488,+4,27.586207,0
サクラエール,3.17,2中山8,フジTVスプリングS(G2),15,1,6,幸英明,26.921649,1800,460,-2,27.586207,0
サクラゴスペル,3.80,5阪神8,阪神C(G2),15,12,13,幸英明,26.921649,1400,484,+2,39.473684,0
サクラゴスペル,3.80,4中山8,スプリンターズS(G1),16,8,13,横山典弘,33.800127,1200,482,-12,39.473684,0
サクラゴスペル,3.80,2東京7,京王杯スプリングC(G2),16,7,9,ボウマン,32.558140,1400,494,+4,39.473684,0
サクラゴスペル,3.80,2中京6,高松宮記念(G1),18,3,13,勝浦正樹,24.401368,1200,490,+1,39.473684,0
サクラゴスペル,3.80,4中山9,スプリンターズS(G1),15,4,11,横山典弘,33.800127,1200,482,-10,39.473684,1
サクラゴスペル,3.80,3東京2,安田記念(G1),17,7,13,横山典弘,33.800127,1600,492,+2,39.473684,0
サクラゴスペル,3.80,2東京7,京王杯スプリングC(G2),18,11,5,戸崎圭太,44.275057,1400,490,+2,39.473684,1
サクラゴスペル,3.80,2中京6,高松宮記念(G1),18,12,12,藤岡康太,27.212754,1200,488,-6,39.473684,0
サクラゴスペル,3.80,2中山3,夕刊フジオーシャンS(G3),16,12,7,戸崎圭太,44.275057,1200,494,+10,39.473684,1
サクラゴスペル,3.80,2札幌4,キーンランドC(G3),16,4,12,藤岡康太,27.212754,1200,488,+8,39.473684,0
サクラゴスペル,3.80,2中京6,高松宮記念(G1),18,2,17,松山弘平,27.070347,1200,480,-4,39.473684,0
サクラゴスペル,3.80,1東京4,東京新聞杯(G3),14,9,10,横山典弘,33.800127,1600,484,+8,39.473684,0
サクラゴスペル,3.80,5京都6,マイルチャンピオンS(G1),18,11,15,横山典弘,33.800127,1600,476,0,39.473684,0
サクラゴスペル,3.80,4中山9,スプリンターズS(G1),16,13,4,横山典弘,33.800127,1200,476,-12,39.473684,0
サクラゴスペル,3.80,3東京2,安田記念(G1),18,3,16,横山典弘,33.800127,1600,484,+4,39.473684,0
サクラゴスペル,3.80,2中京6,高松宮記念(G1),17,15,4,横山典弘,33.800127,1200,480,-4,39.473684,0
サクラゴスペル,3.80,2中山3,夕刊フジオーシャンS(G3),16,8,2,横山典弘,33.800127,1200,484,-2,39.473684,1
サクラゴスペル,3.80,2東京7,京王杯スプリングC(G2),15,15,9,横山典弘,33.800127,1400,472,-4,39.473684,0
サクラゴスペル,3.80,1中京8,高松宮記念(G1),18,11,10,ピンナ,16.666667,1200,476,0,39.473684,0
サクラシャイニー,3.17,高知,黒船賞[指定交流](G3),12,1,8,赤岡修次,49.666838,1400,488,+7,43.283582,0
サクラシャイニー,3.17,高知,黒船賞[指定交流](G3),12,7,6,赤岡修次,49.666838,1400,480,-10,43.283582,0
サクラシャイニー,3.17,園田,兵庫ゴールドトロフィ(G3),12,3,7,赤岡修次,49.666838,1400,480,-12,43.283582,1
サクラシャイニー,3.17,1東京2,根岸S(G3),16,2,7,浜中俊,38.606307,1400,468,+2,43.283582,0
サクラパリュール,2.83,1東京5,デイリー杯クイーンC(G3),15,3,6,北村宏司,29.532006,1600,480,-2,25.000000,0
サクラビクトワール,0.00,名古屋,名古屋グランプリ(G2),12,12,12,林謙佑,27.118644,2500,474,-4,45.000000,0
サクラフローラ,3.00,川崎,スパーキングレディー(G3),12,11,3,戸崎圭太,44.275057,1600,544,+12,42.857143,0
サクラレグナム,2.75,3中京4,プロキオンS(G3),16,8,12,幸英明,26.921649,1400,512,0,42.105263,0
サクレエクスプレス,3.50,川崎,関東オークス【指定交(G2),13,5,2,武豊,41.235154,2100,482,0,27.272727,0
サクレエクスプレス,3.50,2中山8,フラワーC(G3),13,9,11,大野拓弥,24.953875,1800,480,+4,27.272727,0
サクレディーヴァ,2.00,1阪神3,チューリップ賞(G3),16,6,16,秋山真一,24.774096,1600,506,+2,47.058824,0
サザナミ,3.83,2京都7,京都牝馬S(G3),12,7,10,浜中俊,38.606307,1400,418,-8,38.888889,0
サザナミ,3.83,5中山5,ターコイズS(G3),16,9,10,シュミノ,27.659574,1600,426,0,38.888889,0
サザナミ,3.83,2東京7,京王杯スプリングC(G2),16,4,15,ベリー,37.735849,1400,406,-2,38.888889,0
サザンヴィグラス,0.00,川崎,全日本2歳優駿【指定(G1),13,12,7,吉原寛人,42.973231,1600,472,+10,77.777778,0
サザンヴィグラス,0.00,門別,北海道2歳優駿〔Jp(G3),9,6,5,吉原寛人,42.973231,1800,462,-6,77.777778,1
サザンオールスター,0.00,大井,ジャパンダートダービ(G1),14,13,11,岡部誠,51.180359,2000,444,-2,51.351351,0
サダムフジコ,0.00,門別,エーデルワイス賞〔J(G3),15,11,11,服部茂史,41.164792,1200,438,-4,32.000000,0
サダムリスペクト,3.00,門別,北海道2歳優駿〔Jp(G3),12,4,9,服部茂史,41.164792,1800,438,-2,32.500000,0
サチノシェーバー,0.00,船橋,日本テレビ盃(G2),10,5,6,石崎駿,35.402581,1800,487,+7,52.307692,0
サチノシェーバー,0.00,浦和,オーバルスプリント(G3),12,8,9,御神本訓,49.952696,1400,467,-4,52.307692,0
サトノアラジン,3.42,5京都6,マイルチャンピオンS(G1),18,5,5,川田将雅,46.226415,1600,532,0,61.538462,0
サトノアラジン,3.42,4東京9,天皇賞(秋)(G1),18,14,5,川田将雅,46.226415,2000,532,0,61.538462,0
サトノアラジン,3.42,4東京2,毎日王冠(G2),12,12,5,川田将雅,46.226415,1800,532,+4,61.538462,1
サトノアラジン,3.42,3東京2,安田記念(G1),18,14,7,川田将雅,46.226415,1600,528,+4,61.538462,1
サトノアラジン,3.42,2東京7,京王杯スプリングC(G2),13,4,1,川田将雅,46.226415,1400,524,-1,61.538462,0
サトノアラジン,3.42,5京都6,マイルチャンピオンS(G1),18,2,1,川田将雅,46.226415,1600,526,-6,61.538462,0
サトノアラジン,3.42,4京都8,毎日放送賞スワンS(G2),18,11,2,川田将雅,46.226415,1400,532,+6,61.538462,1
サトノアラジン,3.42,3東京2,安田記念(G1),12,7,3,川田将雅,46.226415,1600,526,0,61.538462,0
サトノアラジン,3.42,2東京7,京王杯スプリングC(G2),16,10,3,川田将雅,46.226415,1400,526,-8,61.538462,1
サトノアラジン,3.42,3中山4,ダービー卿チャレンジ(G3),16,6,2,ルメール,55.386351,1600,534,+10,61.538462,1
サトノアラジン,3.42,5京都6,マイルチャンピオンS(G1),18,8,3,ルメール,55.386351,1600,526,0,61.538462,0
サトノアラジン,3.42,4東京6,富士S(G3),16,11,1,ルメール,55.386351,1600,526,+4,61.538462,1
サトノアラジン,3.42,3東京4,エプソムC(G3),13,2,1,ルメール,55.386351,1800,522,-2,61.538462,1
サトノアラジン,3.42,4京都7,菊花賞(G1),18,16,9,浜中俊,38.606307,3000,522,0,61.538462,0
サトノアラジン,3.42,4阪神6,神戸新聞杯(G2),16,8,2,浜中俊,38.606307,2400,522,0,61.538462,0
サトノアラジン,3.42,1東京6,共同通信杯(G3),14,5,2,岩田康誠,37.735110,1800,514,-4,61.538462,1
サトノアラジン,3.42,5阪神7,ラジオNIKKEI杯(G3),16,3,1,戸崎圭太,44.275057,2000,518,+6,61.538462,1
サトノアラジン,3.42,5東京5,東京スポーツ杯2歳S(G3),15,9,1,戸崎圭太,44.275057,1800,512,+4,61.538462,0
サトノアリシア,2.70,1小倉4,小倉大賞典(G3),16,5,8,川須栄彦,20.408163,1800,476,-2,41.666667,0
サトノアリシア,2.70,4阪神4,関西TVローズS(G2),18,3,15,北村友一,31.281198,1800,478,0,41.666667,0
サトノアリシア,2.70,5阪神4,阪神ジュベナイルF(G1),18,8,7,池添謙一,29.917250,1600,476,+6,41.666667,0
サトノアリシア,2.70,4東京8,アルテミスS(G3),18,15,4,池添謙一,29.917250,1600,470,+12,41.666667,0
サトノアレス,4.02,1東京4,東京新聞杯(G3),16,3,5,柴山雄一,23.407730,1600,510,-6,66.666667,1
サトノアレス,4.02,4東京6,富士S(G3),15,1,6,大野拓弥,24.953875,1600,510,0,66.666667,0
サトノアレス,4.02,2函館4,函館記念(G3),16,1,1,ルメール,55.386351,2000,510,0,66.666667,0
サトノアレス,4.02,3中山8,皐月賞(G1),18,13,8,戸崎圭太,44.275057,2000,500,0,66.666667,0
サトノアレス,4.02,2中山7,フジTVスプリングS(G2),11,9,1,戸崎圭太,44.275057,1800,500,0,66.666667,0
サトノアレス,4.02,5阪神6,朝日フューチュリティ(G1),18,17,6,四位洋文,31.044214,1600,500,+4,66.666667,1
サトノアーサー,4.05,4京都7,菊花賞(G1),18,8,5,川田将雅,46.226415,3000,482,+2,77.777778,0
サトノアーサー,4.05,4阪神7,神戸新聞杯(G2),14,2,3,川田将雅,46.226415,2400,480,+14,77.777778,1
サトノアーサー,4.05,2東京12,東京優駿(G1),18,6,5,川田将雅,46.226415,2400,466,-6,77.777778,0
サトノアーサー,4.05,2阪神1,毎日杯(G3),8,1,1,川田将雅,46.226415,1800,472,-2,77.777778,1
サトノアーサー,4.05,2京都4,きさらぎ賞(G3),8,1,1,川田将雅,46.226415,1800,474,+6,77.777778,1
サトノギャラント,3.09,2新潟12,新潟記念(G3),18,13,12,北村宏司,29.532006,2000,508,0,44.736842,0
サトノギャラント,3.09,2新潟6,関屋記念(G3),18,1,16,柴田善臣,25.533290,1600,508,-2,44.736842,0
サトノギャラント,3.09,3東京4,エプソムC(G3),18,4,12,デュプレ,13.157895,1800,510,-2,44.736842,0
サトノギャラント,3.09,1新潟4,新潟大賞典(G3),16,1,11,デュプレ,13.157895,2000,512,-2,44.736842,0
サトノギャラント,3.09,2中山2,中山記念(G2),11,1,10,柴山雄一,23.407730,1800,514,-4,44.736842,0
サトノギャラント,3.09,1東京4,東京新聞杯(G3),14,13,9,柴山雄一,23.407730,1600,518,+16,44.736842,0
サトノギャラント,3.09,2新潟6,関屋記念(G3),12,1,3,柴山雄一,23.407730,1600,502,0,44.736842,0
サトノギャラント,3.09,3東京2,安田記念(G1),17,14,14,柴山雄一,23.407730,1600,502,+2,44.736842,0
サトノギャラント,3.09,1東京4,東京新聞杯(G3),16,14,5,北村宏司,29.532006,1600,500,-8,44.736842,0
サトノギャラント,3.09,3新潟2,京成杯オータムH(G3),15,4,1,北村宏司,29.532006,1600,494,-4,44.736842,0
サトノギャラント,3.09,2新潟6,関屋記念(G3),16,1,6,北村宏司,29.532006,1600,498,+4,44.736842,1
サトノギャラント,3.09,3中京8,トヨタ賞中京記念(G3),16,13,3,北村宏司,29.532006,1600,494,-6,44.736842,0
サトノギャラント,3.09,1東京4,東京新聞杯(G3),14,2,4,北村宏司,29.532006,1600,506,+8,44.736842,0
サトノギャラント,3.09,2函館4,函館記念(G3),16,9,2,北村宏司,29.532006,2000,502,+4,44.736842,0
サトノギャラント,3.09,3中京1,金鯱賞(G2),12,10,1,横山典弘,33.800127,2000,494,-6,44.736842,0
サトノギャラント,3.09,2東京3,テレビ東京杯青葉賞(G2),17,5,3,横山典弘,33.800127,2400,490,0,44.736842,0
サトノギャラント,3.09,3中山8,皐月賞(G1),18,8,9,横山典弘,33.800127,2000,490,+2,44.736842,0
サトノギャラント,3.09,2中山8,フジTVスプリングS(G2),14,10,6,横山典弘,33.800127,1800,488,-2,44.736842,0
サトノキングリー,3.33,高知,黒船賞[指定交流](G3),11,2,10,倉兼育康,38.468992,1400,485,+3,44.067797,0
サトノキングリー,3.33,高知,黒船賞[指定交流](G3),12,7,9,倉兼育康,38.468992,1400,485,+2,44.067797,0
サトノキングリー,3.33,3京都5,京都新聞杯(G2),16,6,4,Ｍ．デム,49.641577,2200,472,0,44.067797,0
サトノキングリー,3.33,2阪神1,毎日杯(G3),13,2,5,池添謙一,29.917250,1800,466,-6,44.067797,0
サトノクラウン,3.82,5中山8,有馬記念(G1),16,12,4,ムーア,50.814332,2500,496,0,53.333333,0
サトノクラウン,3.82,5東京8,ジャパンC(G1),17,12,3,Ｍ．デム,49.641577,2400,496,-2,53.333333,0
サトノクラウン,3.82,4東京9,天皇賞(秋)(G1),18,2,2,Ｍ．デム,49.641577,2000,498,+10,53.333333,1
サトノクラウン,3.82,3阪神8,宝塚記念(G1),11,11,3,Ｍ．デム,49.641577,2200,488,+10,53.333333,1
サトノクラウン,3.82,2阪神4,大阪杯(G1),14,7,3,Ｍ．デム,49.641577,2000,478,-12,53.333333,0
サトノクラウン,3.82,2京都6,京都記念(G2),10,6,3,Ｍ．デム,49.641577,2200,490,+6,53.333333,1
サトノクラウン,3.82,4東京9,天皇賞(秋)(G1),15,4,8,福永祐一,42.548190,2000,480,0,53.333333,0
サトノクラウン,3.82,3阪神8,宝塚記念(G1),17,15,9,岩田康誠,37.735110,2200,480,+3,53.333333,0
サトノクラウン,3.82,2京都6,京都記念(G2),15,7,6,Ｍ．デム,49.641577,2200,474,-6,53.333333,1
サトノクラウン,3.82,4東京9,天皇賞(秋)(G1),18,3,7,ルメール,55.386351,2000,480,+10,53.333333,0
サトノクラウン,3.82,2東京12,東京優駿(G1),18,11,3,ルメール,55.386351,2400,470,-4,53.333333,1
サトノクラウン,3.82,3中山8,皐月賞(G1),15,8,1,ルメール,55.386351,2000,474,-8,53.333333,0
サトノクラウン,3.82,2中山4,報知杯弥生賞(G2),11,4,2,福永祐一,42.548190,2000,482,+8,53.333333,1
サトノクラウン,3.82,5東京7,東京スポーツ杯2歳S(G3),13,1,4,ムーア,50.814332,1800,474,+6,53.333333,1
サトノクロニクル,3.23,1阪神8,阪神大賞典(G2),11,6,4,川田将雅,46.226415,3000,456,+2,72.727273,1
サトノクロニクル,3.23,5中山8,有馬記念(G1),16,6,11,戸崎圭太,44.275057,2500,454,0,72.727273,0
サトノクロニクル,3.23,5阪神1,チャレンジC(G3),12,3,1,Ｍ．デム,49.641577,2000,454,-10,72.727273,1
サトノクロニクル,3.23,4京都7,菊花賞(G1),18,11,6,福永祐一,42.548190,3000,464,+2,72.727273,0
サトノクロニクル,3.23,4中山5,朝日セントライト記念(G2),15,2,3,Ｍ．デム,49.641577,2200,462,+12,72.727273,1
サトノクロニクル,3.23,2福島2,ラジオNIKKEI賞(G3),12,6,1,川田将雅,46.226415,1800,450,-2,72.727273,0
サトノクロニクル,3.23,3京都5,京都新聞杯(G2),12,3,1,川田将雅,46.226415,2200,456,+6,72.727273,1
サトノスティング,3.00,1小倉4,小倉大賞典(G3),16,3,13,松若風馬,23.716814,1800,470,+2,38.461538,0
サトノソルタス,3.88,1東京5,共同通信杯(G3),12,1,3,ムーア,50.814332,1800,488,+8,100.000000,1
サトノタイガー,3.20,大井,東京盃競走(G2),16,2,11,笹川翼,33.498350,1200,473,-1,32.857143,0
サトノタイガー,3.20,浦和,テレ玉杯オーバルスプ(G3),12,11,7,笹川翼,33.498350,1400,474,+6,32.857143,0
サトノタイガー,3.20,大井,東京スプリント競走(G3),10,3,7,左海誠二,38.633880,1200,472,-10,32.857143,0
サトノタイガー,3.20,5中山4,カペラS(G3),16,2,15,真島大輔,43.532023,1200,470,+10,32.857143,0
サトノタイガー,3.20,川崎,JBCスプリント(G1),12,7,8,森泰斗,45.310136,1400,472,+1,32.857143,0
サトノタイガー,3.20,大井,東京盃競走(G2),14,15,8,矢野貴之,39.845835,1200,471,+1,32.857143,0
サトノタイガー,3.20,浦和,さきたま杯(G2),12,2,6,笹川翼,33.498350,1400,483,+6,32.857143,0
サトノタイガー,3.20,1東京2,根岸S(G3),16,7,14,吉原寛人,42.973231,1400,474,0,32.857143,0
サトノタイガー,3.20,5中山4,カペラS(G3),16,16,9,左海誠二,38.633880,1200,474,+4,32.857143,0
サトノタイガー,3.20,大井,JBCスプリント競走(G1),16,8,7,左海誠二,38.633880,1200,472,+3,32.857143,0
サトノタイガー,3.20,大井,東京盃競走(G2),15,9,8,左海誠二,38.633880,1200,473,+11,32.857143,0
サトノタイガー,3.20,2札幌4,キーンランドC(G3),16,6,15,町田直希,25.590994,1200,462,-10,32.857143,0
サトノタイガー,3.20,大井,東京スプリント競走(G3),14,11,6,吉原寛人,42.973231,1200,474,-4,32.857143,0
サトノタイガー,3.20,1東京8,フェブラリーS(G1),16,12,15,三浦皇成,29.865125,1600,478,+2,32.857143,0
サトノタイガー,3.20,1東京2,根岸S(G3),16,4,6,御神本訓,49.952696,1400,476,+6,32.857143,0
サトノタイガー,3.20,4中山4,カペラS(G3),15,12,7,御神本訓,49.952696,1200,470,+3,32.857143,1
サトノタイガー,3.20,盛岡,JBCスプリント(G1),16,3,6,吉原寛人,42.973231,1200,467,-6,32.857143,1
サトノタイガー,3.20,大井,東京盃競走(G2),11,2,5,左海誠二,38.633880,1200,473,+1,32.857143,0
サトノタイガー,3.20,3福島6,福島記念(G3),16,4,10,的場勇人,12.925170,2000,468,-8,32.857143,0
サトノタイガー,3.20,4東京6,富士S(G3),18,5,12,的場勇人,12.925170,1600,476,+4,32.857143,0
サトノタイガー,3.20,3中山4,ダービー卿チャレンジ(G3),16,4,4,的場勇人,12.925170,1600,472,+2,32.857143,0
サトノタイガー,3.20,2東京3,テレビ東京杯青葉賞(G2),18,8,10,横山典弘,33.800127,2400,458,+4,32.857143,0
サトノダイヤモンド,4.32,2中京2,金鯱賞(G2),9,5,2,ルメール,55.386351,2000,506,0,100.000000,1
サトノダイヤモンド,4.32,3京都4,天皇賞(春)(G1),17,15,2,ルメール,55.386351,3200,506,0,100.000000,1
サトノダイヤモンド,4.32,1阪神8,阪神大賞典(G2),10,9,1,ルメール,55.386351,3000,506,+4,100.000000,1
サトノダイヤモンド,4.32,5中山9,有馬記念(G1),16,11,1,ルメール,55.386351,2500,502,+4,100.000000,1
サトノダイヤモンド,4.32,4京都7,菊花賞(G1),18,3,1,ルメール,55.386351,3000,498,-2,100.000000,1
サトノダイヤモンド,4.32,4阪神6,神戸新聞杯(G2),15,14,1,ルメール,55.386351,2400,500,0,100.000000,1
サトノダイヤモンド,4.32,2東京12,東京優駿(G1),18,8,2,ルメール,55.386351,2400,500,-4,100.000000,1
サトノダイヤモンド,4.32,3中山8,皐月賞(G1),18,11,1,ルメール,55.386351,2000,504,+6,100.000000,1
サトノダイヤモンド,4.32,2京都4,きさらぎ賞(G3),9,9,1,ルメール,55.386351,1800,498,-2,100.000000,1
サトノデプロマット,1.75,2新潟2,アイビスサマーD(G3),13,9,7,柴田善臣,25.533290,1000,498,-12,34.615385,0
サトノデプロマット,1.75,2小倉8,TV西日本北九州記念(G3),18,10,9,和田竜二,29.361399,1200,516,+6,34.615385,0
サトノデプロマット,1.75,1函館2,函館スプリントS(G3),16,10,5,和田竜二,29.361399,1200,510,+4,34.615385,0
サトノノブレス,3.47,2中京2,金鯱賞(G2),9,4,8,幸英明,26.921649,2000,510,0,53.125000,1
サトノノブレス,3.47,2中京1,金鯱賞(G2),16,10,5,秋山真一,24.774096,2000,512,+2,53.125000,0
サトノノブレス,3.47,5中山9,有馬記念(G1),16,12,13,シュミノ,27.659574,2500,510,-2,53.125000,0
サトノノブレス,3.47,4中京1,金鯱賞(G2),13,7,2,シュミノ,27.659574,2000,512,+16,53.125000,1
サトノノブレス,3.47,4東京9,天皇賞(秋)(G1),15,7,10,シュタル,31.565657,2000,496,-10,53.125000,0
サトノノブレス,3.47,4中山6,産経賞オールカマー(G2),12,1,3,福永祐一,42.548190,2200,506,+10,53.125000,1
サトノノブレス,3.47,3阪神8,宝塚記念(G1),17,12,10,和田竜二,29.361399,2200,496,-8,53.125000,0
サトノノブレス,3.47,3阪神1,鳴尾記念(G3),14,3,3,川田将雅,46.226415,2000,504,-10,53.125000,1
サトノノブレス,3.47,3京都4,天皇賞(春)(G1),18,14,12,和田竜二,29.361399,3200,514,-2,53.125000,0
サトノノブレス,3.47,2中京1,中日新聞杯(G3),18,5,1,川田将雅,46.226415,2000,516,0,53.125000,1
サトノノブレス,3.47,1京都6,日経新春杯(G2),12,10,4,武豊,41.235154,2400,516,-2,53.125000,1
サトノノブレス,3.47,4中京1,金鯱賞(G2),12,2,4,和田竜二,29.361399,2000,518,+4,53.125000,1
