チェリモヤチャン,3,0.00,笠松,サラ系2歳4組牝馬,8,3,7,森島貴之,1400,良,422,+5,0
チェリモヤチャン,3,0.00,笠松,サラ系2歳3組,7,5,6,岡部誠,1400,良,417,-2,0
チェリモヤチャン,3,0.00,笠松,サラ系2歳3組,5,3,4,岡部誠,1400,稍,419,+2,0
チェリモヤチャン,3,0.00,笠松,サラ系2歳3組,6,2,5,岡部誠,1400,良,417,+1,0
チェリモヤチャン,3,0.00,笠松,乙女座賞,9,3,5,岡部誠,1400,重,416,-5,1
チェリモヤチャン,3,0.00,笠松,サラ系2歳1組特別,10,5,6,森島貴之,1400,稍,421,+1,0
チェリモヤチャン,3,0.00,大井,2歳　215万,13,9,11,坂井英光,1400,重,420,+3,0
チェリモヤチャン,3,0.00,大井,カンナ賞,16,14,12,岡部誠,1200,良,417,+5,0
チェリモヤチャン,3,0.00,大井,2歳　50万,6,5,6,岡部誠,1400,稍,412,0,1
チェリモヤチャン,3,0.00,大井,2歳　70万,8,2,8,岡部誠,1400,良,412,-2,0
チェリモヤチャン,3,0.00,大井,2歳　30万,14,6,14,岡部誠,1000,良,414,-7,0
チェリモヤチャン,3,0.00,大井,2歳　新馬(新馬),7,4,5,達城龍次,1200,重,421,0,0
チェリーアポロン,3,0.00,高知,3歳ー2,8,7,1,永森大智,1300,重,429,-9,1
チェリーアポロン,3,0.00,1中山4,3歳新馬,16,9,14,木幡初広,1600,良,438,0,0
チェリーアメリカン,4,0.00,名古屋,C14組,10,9,8,木之前葵,1400,稍,447,+1,0
チェリーアメリカン,4,0.00,名古屋,C23組,10,1,5,木之前葵,1400,稍,446,-1,1
チェリーアメリカン,4,0.00,名古屋,C16組,10,1,7,木之前葵,1400,稍,447,+5,0
チェリーアメリカン,4,0.00,名古屋,株式会社丸増商会60,10,2,6,大畑雅章,1400,重,442,-3,0
チェリーアメリカン,4,0.00,名古屋,C15組,8,2,6,木之前葵,1400,良,445,-8,1
チェリーアメリカン,4,0.00,名古屋,祝!!幸徳・早織結婚,8,4,8,木之前葵,1400,重,453,-11,0
チェリーアメリカン,4,0.00,笠松,ヒガンバナ賞,8,7,8,木之前葵,1400,良,464,+1,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,9,8,9,木之前葵,1400,重,463,+2,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,9,3,6,木之前葵,1400,重,461,+4,0
チェリーアメリカン,4,0.00,名古屋,サラ3歳3組,8,7,6,木之前葵,1400,稍,457,+3,0
チェリーアメリカン,4,0.00,名古屋,祝還暦♪迫田義孝雇用,7,6,4,大畑雅章,1400,良,454,-3,1
